,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
133,Level9,WI_1,FOODS_1,0.0064908799960678686,5363.965498938429
134,Level9,WI_1,FOODS_2,0.01665944570196947,10914.506369426752
135,Level9,WI_1,FOODS_3,0.029832636784835508,109841.83067940552
136,Level9,WI_1,HOBBIES_1,0.011222766712710129,14816.846072186836
137,Level9,WI_1,HOBBIES_2,0.0005474257506849073,184.4432059447983
138,Level9,WI_1,HOUSEHOLD_1,0.015342961702165104,16737.599787685776
139,Level9,WI_1,HOUSEHOLD_2,0.005876187225657931,1340.5281316348196
140,Level9,WI_2,FOODS_1,0.008807707189718744,4553.533439490446
141,Level9,WI_2,FOODS_2,0.02984896245996669,33474.13906581741
142,Level9,WI_2,FOODS_3,0.03874550871373903,159331.8837579618
143,Level9,WI_2,HOBBIES_1,0.008281891678457994,3529.5594479830147
144,Level9,WI_2,HOBBIES_2,0.00045023833003010307,152.62898089171975
145,Level9,WI_2,HOUSEHOLD_1,0.025947147929381395,27965.51380042463
146,Level9,WI_2,HOUSEHOLD_2,0.00492643070766078,654.2250530785562
147,Level9,WI_3,FOODS_1,0.005399236882725173,3334.9761146496817
148,Level9,WI_3,FOODS_2,0.015237000322415716,14819.75796178344
149,Level9,WI_3,FOODS_3,0.03363832244455724,186399.67303609342
150,Level9,WI_3,HOBBIES_1,0.006805261099408831,5171.08280254777
151,Level9,WI_3,HOBBIES_2,0.000533009830331765,163.48354564755837
152,Level9,WI_3,HOUSEHOLD_1,0.016956944573072508,17422.400743099788
153,Level9,WI_3,HOUSEHOLD_2,0.005330706696625518,882.2526539278132
154,Level10,FOODS_1_001,X,0.0001032795383967739,33.23566878980892
155,Level10,FOODS_1_002,X,0.0003026033728026356,10.496815286624203
156,Level10,FOODS_1_003,X,0.00016214363709840087,25.130573248407643
157,Level10,FOODS_1_004,X,2.046165833621629e-06,804.8582039162728
158,Level10,FOODS_1_005,X,0.0005476030850571549,70.74256900212315
159,Level10,FOODS_1_006,X,0.00018606467980399345,60.45116772823779
160,Level10,FOODS_1_008,X,6.0844787228572784e-05,7.495373226403455
161,Level10,FOODS_1_009,X,1.0803755601522202e-06,25.4777628032345
162,Level10,FOODS_1_010,X,0.00026967374398688474,13.188058035714286
163,Level10,FOODS_1_011,X,0.00020033873265933798,28.42144373673036
164,Level10,FOODS_1_012,X,0.002628643769147031,217.63113839285714
165,Level10,FOODS_1_013,X,0.0002283521070321738,110.32908704883228
166,Level10,FOODS_1_014,X,8.502228271864597e-05,39.2389705882353
167,Level10,FOODS_1_015,X,0.00015190735148806975,35.47937868237815
168,Level10,FOODS_1_016,X,0.00013009795192277465,31.187367303609342
169,Level10,FOODS_1_017,X,0.00014911365306989838,17.25151719487525
170,Level10,FOODS_1_018,X,0.0008221439755069478,562.7229299363057
171,Level10,FOODS_1_019,X,0.00041873828907677623,223.09978768577494
172,Level10,FOODS_1_020,X,0.00018937128379112604,25.677813163481954
173,Level10,FOODS_1_021,X,0.00011543103522737485,202.12993854258121
174,Level10,FOODS_1_022,X,8.814336767019679e-05,5.379556826304503
175,Level10,FOODS_1_023,X,0.0011676404406245153,69.40178571428571
176,Level10,FOODS_1_024,X,0.00033147886504670393,37.47823779193206
177,Level10,FOODS_1_025,X,0.00015959820680137556,32.958093672966314
178,Level10,FOODS_1_026,X,3.262952449348625e-06,16.67940552016985
179,Level10,FOODS_1_027,X,0.00035613107101017743,156.43945469125902
180,Level10,FOODS_1_028,X,0.00018674673508186737,51.753514526710404
181,Level10,FOODS_1_029,X,0.00011416514063164091,10.722283205268935
182,Level10,FOODS_1_030,X,0.00011094856794118771,16.067940552016985
183,Level10,FOODS_1_031,X,0.0003467187081755178,47.069532908704886
184,Level10,FOODS_1_032,X,0.0005107175356297357,645.0599787685775
185,Level10,FOODS_1_033,X,0.00010105058174868204,7.659205776173285
186,Level10,FOODS_1_034,X,0.00029292364429904944,8.82587064676617
187,Level10,FOODS_1_035,X,0.00021642432433271547,27.871019108280255
188,Level10,FOODS_1_036,X,0.00021755926431509762,48.64915074309979
189,Level10,FOODS_1_037,X,0.0003152077543377447,63.646496815286625
190,Level10,FOODS_1_038,X,0.00020338888386198996,23.260244811069718
191,Level10,FOODS_1_039,X,5.954069753727792e-05,12.453402366863905
192,Level10,FOODS_1_040,X,0.0002117317840209432,46.417728237791934
193,Level10,FOODS_1_041,X,0.00017722524340274808,26.643312101910826
194,Level10,FOODS_1_042,X,0.00028174339418414083,219.91800878477306
195,Level10,FOODS_1_043,X,4.0923316672432584e-07,845.048324742268
196,Level10,FOODS_1_044,X,0.00017659775254710408,58.432590233545646
197,Level10,FOODS_1_045,X,0.0002141599008101742,54.424628450106155
198,Level10,FOODS_1_046,X,0.00044831220592538755,556.8832271762208
199,Level10,FOODS_1_047,X,0.00026945548629796515,48.57749469214438
200,Level10,FOODS_1_048,X,0.00022514371900505512,13.685185185185185
201,Level10,FOODS_1_049,X,8.311252794059912e-05,27.568471337579616
202,Level10,FOODS_1_050,X,0.00023166962390375239,9.125386040765905
203,Level10,FOODS_1_051,X,0.00035053276128938854,29.167280766396463
204,Level10,FOODS_1_052,X,7.031717092768517e-05,34.37628111273792
205,Level10,FOODS_1_053,X,0.00019413475785179718,10.9171974522293
206,Level10,FOODS_1_054,X,0.00016691802404351802,48.1088110403397
207,Level10,FOODS_1_055,X,0.0008374547523846604,412.9458598726115
208,Level10,FOODS_1_056,X,0.0,13.5527809307605
209,Level10,FOODS_1_057,X,0.0,10.877316857899382
210,Level10,FOODS_1_058,X,0.0,226.60978750804892
211,Level10,FOODS_1_059,X,0.0005196524597698834,24.897264098269122
212,Level10,FOODS_1_060,X,8.341808870508658e-05,17.498563218390803
213,Level10,FOODS_1_061,X,0.0003177831950669966,102.01008492569002
214,Level10,FOODS_1_062,X,0.00024580453748241054,19.845010615711253
215,Level10,FOODS_1_063,X,0.00021245203439437804,34.97929936305732
216,Level10,FOODS_1_064,X,9.59788187024119e-05,17.269108280254777
217,Level10,FOODS_1_065,X,0.00026076337383674044,26.132696390658175
218,Level10,FOODS_1_066,X,0.00010129339342760514,46.63694267515923
219,Level10,FOODS_1_067,X,0.00038249659983166987,239.53662420382165
220,Level10,FOODS_1_068,X,5.371867368534652e-05,16.887744593202882
221,Level10,FOODS_1_069,X,0.00035388301681430503,69.62951167728238
222,Level10,FOODS_1_070,X,7.058453659661174e-05,31.150926743159754
223,Level10,FOODS_1_071,X,0.00017242357424651595,35.0130825838103
224,Level10,FOODS_1_072,X,0.00027657614339896843,15.238199780461033
225,Level10,FOODS_1_073,X,0.00010121700323648326,19.307855626326965
226,Level10,FOODS_1_074,X,0.0001778363649317231,40.87154989384289
227,Level10,FOODS_1_075,X,0.00013810800910612548,22.730891719745223
228,Level10,FOODS_1_076,X,0.0004486777875543278,18.39596602972399
229,Level10,FOODS_1_077,X,4.563768275309682e-05,5.724881995954147
230,Level10,FOODS_1_078,X,0.00015760387716887232,17.214664310954063
231,Level10,FOODS_1_079,X,3.594158492284179e-05,4.071846726982438
232,Level10,FOODS_1_080,X,0.00039912237928512346,15.14171974522293
233,Level10,FOODS_1_081,X,0.0004050153368859538,30.590959821428573
234,Level10,FOODS_1_082,X,0.0005446129547189558,472.0667267808837
235,Level10,FOODS_1_083,X,0.00022944339547677204,115.56900212314225
236,Level10,FOODS_1_084,X,0.0001516890937991501,3.8752653927813165
237,Level10,FOODS_1_085,X,0.0006988993150162497,555.2547770700637
238,Level10,FOODS_1_086,X,0.00032352337228558304,109.55095541401273
239,Level10,FOODS_1_087,X,0.001436705791303537,98.07589285714286
240,Level10,FOODS_1_088,X,0.0005963673092040258,103.41666666666667
241,Level10,FOODS_1_089,X,0.0001376660372860632,8.709706144256456
242,Level10,FOODS_1_090,X,0.00022406334344490287,29.343418259023355
243,Level10,FOODS_1_091,X,1.0803755601522202e-06,19.867303609341825
244,Level10,FOODS_1_092,X,0.00018020446085650113,69.2542372881356
245,Level10,FOODS_1_093,X,0.00025715939374845487,11.22265625
246,Level10,FOODS_1_094,X,0.0003158134194244968,45.06687898089172
247,Level10,FOODS_1_095,X,0.0001226280825195,23.877388535031848
248,Level10,FOODS_1_096,X,0.0072385653609998825,327.5732484076433
249,Level10,FOODS_1_097,X,0.00018902752793107758,88.78550512445095
250,Level10,FOODS_1_098,X,0.0004469289978218592,15.54524361948956
251,Level10,FOODS_1_099,X,0.0005394402474915603,382.3032786885246
252,Level10,FOODS_1_101,X,0.0001154037530162599,20.92091295116773
253,Level10,FOODS_1_102,X,0.00010732276208401018,19.855626326963908
254,Level10,FOODS_1_103,X,0.0002951253187360263,45.85456475583864
255,Level10,FOODS_1_104,X,0.0005514662461510326,138.7468152866242
256,Level10,FOODS_1_105,X,7.778704033095986e-05,20.91730769230769
257,Level10,FOODS_1_106,X,0.0003882476899347025,89.4755838641189
258,Level10,FOODS_1_107,X,0.0003640156300223994,12.854941551540914
259,Level10,FOODS_1_108,X,0.0002660015583708118,56.10668789808917
260,Level10,FOODS_1_109,X,0.00012527991343987363,16.8240058910162
261,Level10,FOODS_1_110,X,4.0923316672432584e-07,374.00193423597676
262,Level10,FOODS_1_111,X,0.0002071974805336377,7.00261780104712
263,Level10,FOODS_1_112,X,0.0001820432818856491,54.94267515923567
264,Level10,FOODS_1_113,X,0.0003603161621952114,296.8934592043156
265,Level10,FOODS_1_114,X,0.00011686062308979851,13.253715498938428
266,Level10,FOODS_1_115,X,0.00013720223969710898,37.20700308959835
267,Level10,FOODS_1_116,X,0.00022008014062211947,43.030785562632694
268,Level10,FOODS_1_117,X,0.00012527991343987363,26.156050955414013
269,Level10,FOODS_1_118,X,6.978243958983205e-05,26.753122703894196
270,Level10,FOODS_1_119,X,0.00012265536473061496,12.225583864118896
271,Level10,FOODS_1_120,X,0.0,74.08575112830432
272,Level10,FOODS_1_121,X,8.757589767900573e-05,73.44851380042464
273,Level10,FOODS_1_122,X,0.00019068628636686685,29.091097308488614
274,Level10,FOODS_1_123,X,0.0002926344528612309,41.838110403397025
275,Level10,FOODS_1_124,X,0.00017233627117094815,34.8604033970276
276,Level10,FOODS_1_125,X,0.00031258866207070906,11.26131221719457
277,Level10,FOODS_1_126,X,0.0,7.244939271255061
278,Level10,FOODS_1_127,X,0.00016252558805401028,47.82218683651805
279,Level10,FOODS_1_128,X,0.00018522711592276436,26.462314225053078
280,Level10,FOODS_1_129,X,0.0018365020412031995,71.5355626326964
281,Level10,FOODS_1_130,X,0.00023018547161909877,32.919851380042466
282,Level10,FOODS_1_131,X,7.262524598801036e-05,16.185567010309278
283,Level10,FOODS_1_132,X,0.0001229882077062174,48.00883534136546
284,Level10,FOODS_1_133,X,0.00016330040284967496,46.25530785562633
285,Level10,FOODS_1_134,X,0.0001544937051017675,36.9920814479638
286,Level10,FOODS_1_135,X,0.0001820596512123181,24.234076433121018
287,Level10,FOODS_1_136,X,7.55771812306485e-05,9.447983014861995
288,Level10,FOODS_1_137,X,0.00027063953426035415,207.87951167728238
289,Level10,FOODS_1_138,X,0.00015500661067072868,38.218152866242036
290,Level10,FOODS_1_139,X,0.0002419659303785364,101.17941176470588
291,Level10,FOODS_1_140,X,0.0,14.361464968152866
292,Level10,FOODS_1_141,X,0.00011106588144898202,12.636942675159236
293,Level10,FOODS_1_142,X,0.00016205633402283304,69.20329087048832
294,Level10,FOODS_1_143,X,0.00013259154601868157,44.3911889596603
295,Level10,FOODS_1_144,X,0.00038847686050806813,21.91932059447983
296,Level10,FOODS_1_145,X,0.00012165137936158459,57.66886446886447
297,Level10,FOODS_1_146,X,0.0001301688856716736,19.01167728237792
298,Level10,FOODS_1_147,X,0.00023733341093121706,12.428571428571429
299,Level10,FOODS_1_148,X,0.00012811726339582893,10.165
300,Level10,FOODS_1_149,X,0.00011202621528022846,42.70796460176991
301,Level10,FOODS_1_150,X,0.0006511063375850715,85.82377919320595
302,Level10,FOODS_1_151,X,0.000371474586541228,10.658453695836874
303,Level10,FOODS_1_152,X,0.000472304182379879,32.57749469214438
304,Level10,FOODS_1_153,X,0.00017015915072397466,38.52335456475584
305,Level10,FOODS_1_154,X,0.0003859068762210393,183.62048832271762
306,Level10,FOODS_1_155,X,0.00010694626757062381,60.70644216691069
307,Level10,FOODS_1_156,X,0.00014911365306989838,15.929245283018869
308,Level10,FOODS_1_157,X,0.0002825072960953596,21.023976023976022
309,Level10,FOODS_1_158,X,0.00010597502085493142,10.022235948116121
310,Level10,FOODS_1_159,X,0.00023492984813198943,23.931
311,Level10,FOODS_1_160,X,0.00010694626757062382,10.452380952380953
312,Level10,FOODS_1_161,X,0.0004996682401281788,291.1369426751592
313,Level10,FOODS_1_162,X,0.0006261703966260026,388.9690949227373
314,Level10,FOODS_1_163,X,0.00011430155168721569,190.61029411764707
315,Level10,FOODS_1_164,X,0.00015546222359634837,12.619765494137354
316,Level10,FOODS_1_166,X,0.0003031162783715967,73.77494692144374
317,Level10,FOODS_1_167,X,0.0001498284470011102,17.745222929936304
318,Level10,FOODS_1_168,X,0.00010083505228087389,30.239384288747345
319,Level10,FOODS_1_169,X,0.0001053857250948484,31.568853640951694
320,Level10,FOODS_1_170,X,0.002082972264636815,165.48325892857142
321,Level10,FOODS_1_171,X,0.00029467243403151803,15.170758928571429
322,Level10,FOODS_1_172,X,0.0003586846859705371,60.51963906581741
323,Level10,FOODS_1_173,X,0.0005467355107436993,330.36624203821657
324,Level10,FOODS_1_174,X,0.0002477661284615758,23.756369426751593
325,Level10,FOODS_1_175,X,0.0001487808100942959,24.576145552560646
326,Level10,FOODS_1_176,X,9.494209468004359e-05,31.337407013815092
327,Level10,FOODS_1_177,X,0.0006565846055769545,19.45488322717622
328,Level10,FOODS_1_178,X,0.0004982659344768702,21.294055201698512
329,Level10,FOODS_1_179,X,7.81362526332313e-05,17.935010482180292
330,Level10,FOODS_1_180,X,0.0006038480914917464,82.7855626326964
331,Level10,FOODS_1_181,X,0.00023681504892003288,66.72923700202566
332,Level10,FOODS_1_182,X,0.00019158659933366038,68.21358490566038
333,Level10,FOODS_1_183,X,0.0003975618368093481,77.71602972399151
334,Level10,FOODS_1_184,X,0.00021716640047504226,446.12371794871797
335,Level10,FOODS_1_185,X,0.00019612090282096592,36.61995753715499
336,Level10,FOODS_1_186,X,0.0002447214337011468,9.821066846725186
337,Level10,FOODS_1_187,X,0.0010711814550064802,59.09100585417775
338,Level10,FOODS_1_188,X,0.00021219558160989746,28.20997375328084
339,Level10,FOODS_1_189,X,7.027897583212423e-05,13.479488903833222
340,Level10,FOODS_1_190,X,0.00017213438280869745,108.30864197530865
341,Level10,FOODS_1_191,X,0.0002606487885500576,13.92578125
342,Level10,FOODS_1_192,X,1.0803755601522202e-06,43.87685774946922
343,Level10,FOODS_1_193,X,0.0004114375693824142,25.489397321428573
344,Level10,FOODS_1_194,X,0.000690801954757331,57.003715498938426
345,Level10,FOODS_1_195,X,0.0001362801009614235,25.230891719745223
346,Level10,FOODS_1_196,X,0.00020789044869595752,85.72505307855626
347,Level10,FOODS_1_197,X,0.00010659705526835238,10.76380042462845
348,Level10,FOODS_1_198,X,0.00020180105917509954,19.142781316348195
349,Level10,FOODS_1_199,X,0.0004249750025376549,25.439174107142858
350,Level10,FOODS_1_200,X,0.0005697289582713834,421.87964338781575
351,Level10,FOODS_1_201,X,0.00035506160833447117,70.41772823779193
352,Level10,FOODS_1_202,X,0.00013088913604510837,70.94977973568282
353,Level10,FOODS_1_203,X,0.0001216131842660237,44.794585987261144
354,Level10,FOODS_1_204,X,0.00044501651482270086,292.0994505494505
355,Level10,FOODS_1_205,X,0.0004047807098703652,25.156228956228958
356,Level10,FOODS_1_206,X,0.0001624410131995539,282.1443736730361
357,Level10,FOODS_1_207,X,0.00039763277055824696,32.02229299363057
358,Level10,FOODS_1_208,X,0.0002529279228045253,72.84210526315789
359,Level10,FOODS_1_209,X,0.0,30.35987261146497
360,Level10,FOODS_1_210,X,0.0,166.87267904509284
361,Level10,FOODS_1_211,X,0.00012415861456304894,7.154017857142857
362,Level10,FOODS_1_212,X,0.00013867547909731656,4.856372218476062
363,Level10,FOODS_1_213,X,9.227935087522402e-05,23.194267515923567
364,Level10,FOODS_1_214,X,0.0001773289158049849,23.158154859967052
365,Level10,FOODS_1_215,X,0.00025250232031113205,134.0684462696783
366,Level10,FOODS_1_216,X,0.0004263882210734096,41.482484076433124
367,Level10,FOODS_1_217,X,0.0008885270515918563,214.40976645435245
368,Level10,FOODS_1_218,X,0.0008078590097671571,1401.3004246284502
369,Level10,FOODS_1_219,X,0.00046139675437612,114.49363057324841
370,Level10,FOODS_2_001,X,0.00022777918059875972,17.234076433121018
371,Level10,FOODS_2_002,X,0.0003841826404785741,115.94667832167832
372,Level10,FOODS_2_003,X,0.00018215786717233197,32.961252653927815
373,Level10,FOODS_2_004,X,0.00035027903672601947,34.250262881177704
374,Level10,FOODS_2_005,X,0.00019104641155358434,16.804670912951167
375,Level10,FOODS_2_006,X,0.000278335846015883,3.9129232895646164
376,Level10,FOODS_2_007,X,6.837467749630036e-05,15.03225806451613
377,Level10,FOODS_2_008,X,5.456442222991011e-07,27.861372812920592
378,Level10,FOODS_2_009,X,0.00011306839574481974,52.23407643312102
379,Level10,FOODS_2_010,X,0.00016928339174718466,18.79936305732484
380,Level10,FOODS_2_011,X,0.0001507342164101267,16.441613588110403
381,Level10,FOODS_2_012,X,0.0001014898253476328,13.890127388535031
382,Level10,FOODS_2_013,X,0.000905698475267609,216.82165605095543
383,Level10,FOODS_2_014,X,0.0003128614841818586,49.51910828025478
384,Level10,FOODS_2_015,X,0.00015681269304653866,18.323943661971832
385,Level10,FOODS_2_016,X,0.00045663600853656025,317.25117647058823
386,Level10,FOODS_2_017,X,0.00010668435834392022,10.61747572815534
387,Level10,FOODS_2_018,X,0.0010092781179866475,45.73619957537155
388,Level10,FOODS_2_019,X,0.0010942949442630703,336.18152866242036
389,Level10,FOODS_2_020,X,0.00017597026169146013,34.05626326963907
390,Level10,FOODS_2_021,X,0.00032897981450857405,733.6783439490446
391,Level10,FOODS_2_022,X,0.0007921881077027271,34.65923566878981
392,Level10,FOODS_2_023,X,0.00015190735148806975,48.87375886524823
393,Level10,FOODS_2_024,X,0.00025455667080808813,34.359872611464965
394,Level10,FOODS_2_025,X,0.00022066943638220248,13.240445859872612
395,Level10,FOODS_2_026,X,0.00036601814431823696,80.9447983014862
396,Level10,FOODS_2_027,X,9.319603316868646e-05,34.409386281588446
